tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt10686242	movie	The Uganda Project	The Uganda Project	0	2018	\N	74	Documentary
tt10686246	movie	Flight 483	Flight 483	0	2020	\N	\N	Drama
tt10686274	movie	Kader bu (Avare)	Kader bu (Avare)	0	1976	\N	67	Drama,Romance
tt10686282	movie	Party on the Moon	Party on the Moon	0	2018	\N	79	Documentary
tt10686312	movie	As You Find Me	As You Find Me	0	\N	\N	\N	Drama
tt1068632	movie	Agathe Cléry	Agathe Cléry	0	2008	\N	113	Comedy,Musical
tt1068633	movie	Last Waltz in Sarajevo	Poslednji valcer u Sarajevu	0	1990	\N	119	Comedy,Drama,History
tt1068634	movie	Body of War	Body of War	0	2007	\N	87	Documentary,War
tt10686360	movie	Mystery of the Night	Misterio de la Noche	0	2019	\N	100	Fantasy,Horror
tt1068641	movie	The Burning Plain	The Burning Plain	0	2008	\N	107	Crime,Drama,Romance
tt1068642	movie	Caparaó	Caparaó	0	2007	\N	77	Documentary,History,War
tt1068643	movie	Closed Diary	Closed Note	0	2007	\N	138	Drama
tt1068645	movie	Don't Lean on Me	Don't Lean on Me	0	\N	\N	\N	Comedy
tt1068646	movie	The Class	Entre les murs	0	2008	\N	128	Drama
tt10686470	movie	Meow	Meow	0	2017	\N	\N	Comedy,Horror
tt1068648	movie	Histórias do Rio Negro	Histórias do Rio Negro	0	2007	\N	86	Documentary
tt1068649	movie	I've Loved You So Long	Il y a longtemps que je t'aime	0	2008	\N	117	Drama
tt10686506	movie	Too Unexpected	Too Unexpected	0	2021	\N	45	Drama,Thriller
tt1068650	movie	Inesquecível	Inesquecível	0	2007	\N	90	Drama
tt1068651	movie	Cavaliers seuls	Cavaliers seuls	0	2010	\N	87	Documentary
tt1068652	movie	I Want to See	Je veux voir	0	2008	\N	75	Drama
tt10686536	movie	Bell Chamber	Bell Chamber	0	2019	\N	85	Thriller
tt1068654	movie	Kamen Rider: The Next	Kamen raidâ: The next	0	2007	\N	\N	Action,Sci-Fi
tt10686562	movie	Simply... Understanding	Simply... Understanding	0	\N	\N	\N	Comedy,Drama,Romance
tt10686576	movie	Saturday the 14th: Part II	Saturday the 14th: Part II	0	2021	\N	\N	Comedy,Horror
tt1068658	movie	Le premier venu	Le premier venu	0	2008	\N	121	Drama,Romance
tt10686594	movie	Adam 6	Adam 6	0	\N	\N	\N	Sci-Fi
tt10686596	movie	Liberation	Liberation	0	\N	\N	\N	Crime
tt10686608	movie	Stoners	Stoners	0	\N	\N	\N	Comedy
tt1068660	movie	Pyar Pyar	Pyar Pyar	0	1993	\N	\N	Action,Drama,Romance
tt10686618	movie	A Bike Life Story	A Bike Life Story	0	2019	\N	90	Drama
tt10686642	movie	The Dropouts	The Dropouts	0	\N	\N	\N	Comedy
tt1068664	movie	The Third Day	Ruz-e-sevom	0	2007	\N	99	Action,Drama,Romance
tt10686654	movie	CyberSp@ce	CyberSp@ce	0	\N	\N	\N	Sci-Fi
tt10686662	movie	Agony	Agony	0	\N	\N	\N	Fantasy
tt10686668	movie	By No Means	By No Means	0	2019	\N	73	\N
tt10686674	movie	Bad Habits	Bad Habits	0	\N	\N	\N	Horror
tt10686680	movie	Steel City: Ashes to Ashes	Steel City: Ashes to Ashes	0	\N	\N	\N	Drama
tt10686686	movie	The Gym: Rite of Passage	The Gym: Rite of Passage	0	\N	\N	\N	Action
tt10686698	movie	Operation Outbreak	Operation Outbreak	0	\N	\N	\N	Horror
tt1068669	movie	Telstar: The Joe Meek Story	Telstar: The Joe Meek Story	0	2008	\N	119	Biography,Drama,Music
tt10686702	movie	Hell Keeper	Hell Keeper	0	\N	\N	\N	Action
tt1068672	movie	The Third Part of the World	La troisième partie du monde	0	2008	\N	105	Fantasy,Mystery,Romance
tt10686730	movie	Ignis Fatuus	Ignis Fatuus	0	\N	\N	\N	Romance,Thriller
tt1068674	movie	Un roman policier	Un roman policier	0	2008	\N	95	Crime,Drama
tt10686750	movie	Marcello and Maria	Marcello and Maria	0	\N	\N	\N	Romance
tt10686756	movie	Callers to Our World	Callers to Our World	0	\N	\N	\N	Sci-Fi
tt10686762	movie	Con's Life	Con's Life	0	\N	\N	\N	Comedy,Crime,Romance
tt1068676	movie	Affaire de famille	Affaire de famille	0	2008	\N	80	Comedy,Crime
tt1068677	movie	An Epic	Une épopée	0	2008	\N	85	\N
tt10686784	movie	The Line	The Line	0	\N	\N	\N	Horror
tt1068678	movie	Veronika Decides to Die	Veronika Decides to Die	0	2009	\N	103	Drama,Romance
tt1068679	movie	White Room	Howaito rûmu	0	2006	\N	72	Drama
tt10686802	movie	Race Against Time	Race Against Time	0	\N	\N	\N	Thriller
tt1068680	movie	Yes Man	Yes Man	0	2008	\N	104	Comedy,Romance
tt1068681	movie	Yûme no ichirôbei	Yûme no ichirôbei	0	1917	\N	\N	\N
tt10686826	movie	Big Trees	Big Trees	0	\N	\N	\N	Drama
tt10686980	movie	Jazz v. Punk	Jazz v. Punk	0	2018	\N	\N	Documentary
tt10687016	movie	Asbury Park	Asbury Park	0	2021	\N	120	Drama
tt10687052	movie	Victim	Victim	0	\N	\N	\N	Drama
tt10687070	movie	Mandela	Mandela	0	2020	\N	\N	Comedy
tt10687086	movie	Ce qui nous rend plus forts	Ce qui nous rend plus forts	0	\N	\N	\N	\N
tt10687102	movie	Moments in Spacetime	Moments in Spacetime	0	2020	\N	112	Drama
tt10687130	movie	Skate, my life	Skate, my life	0	2019	\N	83	Drama
tt10687158	movie	Western Stars	Western Stars	0	2019	\N	83	Documentary,Music
tt10687166	movie	Coming Home Again	Coming Home Again	0	2019	\N	86	Drama
tt10687168	movie	No.7 Cherry Lane	Jìyuántái qihào	0	2019	\N	125	Animation
tt10687174	movie	Dyslexia is My Superpower	Dyslexia is My Superpower	0	\N	\N	\N	Documentary
tt10687220	movie	Nikamma	Nikamma	0	2021	\N	\N	Action
tt10687226	movie	Pente kala gliafia... tria fraga	Pente kala gliafia... tria fraga	0	2018	\N	68	Documentary
tt10687258	movie	Go Heal Yourself	Go Heal Yourself	0	\N	\N	\N	Documentary
tt10687286	movie	Blink	Blink	0	2016	\N	\N	Mystery
tt10687330	movie	Redrum	Redrum	0	2016	\N	\N	Mystery
tt10687386	movie	Sattathin Thirappu Vizhaa 1989	Sattathin Thirappu Vizhaa 1989	0	1989	\N	\N	Thriller
tt10687468	movie	La sera della prima	La sera della prima	0	2019	\N	91	Drama
tt10687474	movie	#MoveOnAja	#MoveOnAja	0	2019	\N	81	Comedy,Drama
tt10687506	movie	The Electrical Life of Louis Wain	The Electrical Life of Louis Wain	0	2021	\N	\N	Biography,Drama,History
tt10687554	movie	Kaybolan saadet	Kaybolan saadet	0	1976	\N	66	Adventure
tt10687566	movie	Ânsatsudan jiken	Ânsatsudan jiken	0	1929	\N	\N	Drama
tt10687576	movie	Söyleyin anam aglamasin	Söyleyin anam aglamasin	0	1976	\N	72	Drama,Music,Romance
tt10687606	movie	Datsukî no Ohyaku	Datsukî no Ohyaku	0	1930	\N	\N	Drama
tt10687612	movie	Gurbetçiler dönüyor	Gurbetçiler dönüyor	0	1976	\N	82	Drama,Romance
tt10687632	movie	Kivril ama kirilma	Kivril ama kirilma	0	1976	\N	52	Adventure
tt10687648	movie	Omission	Omission	0	\N	\N	\N	Thriller
tt10687658	movie	Comanchero	Comanchero	0	\N	\N	\N	Action
tt10687660	movie	Çifte nikah	Çifte nikah	0	1977	\N	57	\N
tt1068773	movie	Detective Conan: Captured in Her Eyes	Meitantei Conan: Hitomi no naka no ansatsusha	0	2000	\N	100	Adventure,Animation,Crime
tt10687740	movie	Princess Lost in Time	Princezna zakletá v case	0	2020	\N	115	Adventure,Comedy,Family
tt1068774	movie	Nobody	Nobody	0	2007	\N	88	Crime,Horror,Mystery
tt1068780	movie	Sunburnt Angels	Sunburnt Angels	0	2011	\N	119	Comedy,Crime
tt10687824	movie	Datsukî no ohyaku	Datsukî no ohyaku	0	1928	\N	\N	Drama
tt10687834	movie	Datsukî no Ohyaku	Datsukî no Ohyaku	0	1927	\N	\N	Drama
tt10687836	movie	Get Me Some Hair!	Get Me Some Hair!	0	2019	\N	81	Documentary
tt1068783	movie	The Dead Cast a Shadow	Umarli rzucaja cien	0	1979	\N	119	Drama,Thriller,War
tt10687846	movie	Tracing Thalidomide: The Story of Frances Kelsey	Tracing Thalidomide: The Story of Frances Kelsey	0	2021	\N	\N	Documentary
tt10687866	movie	Royaltee Studios Presents: Thy Kingdom Com	Royaltee Studios Presents: Thy Kingdom Com	0	2020	\N	\N	Documentary
tt10687876	movie	Marty and Doug's New Religion: The One True Faith	Marty and Doug's New Religion: The One True Faith	0	\N	\N	\N	Comedy
tt10687880	movie	Bauhausfrauen	Bauhausfrauen	0	2018	\N	\N	Documentary
tt10687960	movie	Dagmar Manzel - Portrait einer Antidiva	Dagmar Manzel - Portrait einer Antidiva	0	2018	\N	\N	Documentary
tt10687980	movie	Cecil: The Lion King	Cecil: The Lion King	0	\N	\N	\N	Documentary
tt10688008	movie	Making of the Wild Pear Tree	Making of The Wild Pear Tree	0	2019	\N	390	Documentary
tt1068823	movie	Italian Dream	Italian Dream	0	2007	\N	97	Comedy
tt10688282	movie	Redemption	Redemption	0	2018	\N	174	Crime
tt1068851	movie	Odessa	Odessa	0	2006	\N	65	Documentary
tt1068853	movie	Small Talk	Small Talk	0	2007	\N	\N	Drama
tt10688568	movie	The End Will Be Spectacular	The End Will Be Spectacular	0	2019	\N	135	War
tt1068870	movie	Yurei hannôjô	Yurei hannôjô	0	1917	\N	\N	\N
tt10688740	movie	Asaksa rokku datetoko	Asaksa rokku datetoko	0	1930	\N	\N	Drama
tt10688788	movie	H-H	H-H	0	2017	\N	52	Documentary
tt10688918	movie	Kandakko	Kandakko	0	1930	\N	\N	Drama
tt10689056	movie	Tôchûken Kumoemon	Tôchûken Kumoemon	0	1930	\N	\N	Drama
tt10689106	movie	Liberal Arts	Liberal Arts	0	2004	\N	110	Documentary
tt10689174	movie	Bînan hikenshî	Bînan hikenshî	0	1930	\N	\N	Drama
tt1068941	movie	The Ache	The Ache	0	2009	\N	\N	Drama,Sci-Fi
tt1068949	movie	Faceless	Faceless	0	2007	\N	50	Sci-Fi
tt1068951	movie	Hic Rosa, Botanical Score	Hic rosa, partition botanique	0	2007	\N	53	Documentary
tt10689524	movie	Solai Kuyil	Solai Kuyil	0	1988	\N	\N	Romance
tt1068953	movie	House of Good and Evil	House of Good and Evil	0	2013	\N	108	Thriller
tt1068956	movie	In the Name of God	Khuda Kay Liye	0	2007	\N	168	Drama
tt10689606	movie	SpaceBoy	SpaceBoy	0	2021	\N	100	Family
tt1068961	movie	Midnight Son	Midnight Son	0	2011	\N	88	Horror
tt1068962	movie	The Two Deaths of Quincas Wateryell	Quincas Berro d'Água	0	2010	\N	104	Comedy,Drama
tt1068967	movie	Savvy	Savvy	0	\N	\N	\N	Drama
tt1068968	movie	Shadow in the Trees	Shadow in the Trees	0	2007	\N	110	Thriller
tt1068970	movie	Step by Step	Step by Step	0	2001	\N	90	Drama
tt1068971	movie	Sözün Bittigi Yer	Sözün Bittigi Yer	0	2007	\N	120	Drama
tt10689724	movie	The Lollipop Guild	The Lollipop Guild	0	2019	\N	\N	Horror,Mystery,Thriller
tt1068974	movie	The Turkey Alibi	The Turkey Alibi	0	2007	\N	97	Comedy,Drama,Romance
tt1068976	movie	Unflinching Triumph: The Philip Rockhammer Story	Unflinching Triumph: The Philip Rockhammer Story	0	2007	\N	118	Comedy,Sport
tt10689780	movie	Totem	Totem	0	2020	\N	\N	Comedy
tt10689836	movie	ABC de Queiroz	ABC de Queiroz	0	2003	\N	50	Biography,Documentary
tt1068997	movie	Noah's Ark	El arca	0	2007	\N	88	Adventure,Animation,Comedy
tt1069000	movie	Malooned	Malooned	0	2007	\N	100	Comedy,Drama,Romance
tt10690234	movie	Osho	Osho	0	2021	\N	\N	Biography
tt10690312	movie	Deception pt1	Deception pt1	0	\N	\N	\N	Drama
tt10690358	movie	Circle	Circle	0	2016	\N	\N	Drama
tt10690400	movie	Snakes & Ladders	Snakes & Ladders	0	2016	\N	\N	Drama
tt10690512	movie	Das Glaszimmer	Das Glaszimmer	0	2020	\N	\N	Drama,War
tt10690546	movie	Twiin	Twiin	0	2016	\N	\N	Drama
tt10690548	movie	Who Stole the Tasmanian Devils	Who Stole the Tasmanian Devils	0	\N	\N	\N	Comedy
tt10690560	movie	A Coast Forgotten	A Coast Forgotten	0	\N	\N	\N	Drama
tt10690578	movie	Misafir	Misafir	0	1990	\N	75	Romance
tt10690584	movie	Edokko kenpo	Edokko kenpo	0	1931	\N	\N	Drama
tt10690596	movie	Switch	Switch	0	2016	\N	\N	Drama
tt10690598	movie	Busshô yasha: kôhen	Busshô yasha: kôhen	0	1931	\N	\N	Drama
tt10690606	movie	Mob Girl	Mob Girl	0	\N	\N	\N	Biography,Crime,Drama
tt10690676	movie	Dark	Dark	0	2017	\N	75	Drama,Thriller
tt10690722	movie	Jess Plus None	Jess Plus None	0	\N	\N	\N	Comedy
tt10690746	movie	Patsy	Patsy	0	2016	\N	\N	Crime
tt10690804	movie	Podnyataya tselina - vtoraya seriya	Podnyataya tselina - vtoraya seriya	0	1960	\N	96	Drama
tt10691026	movie	A Wonderful Kingdom	A Wonderful Kingdom	0	\N	\N	79	Documentary
tt10691070	movie	Crazy Birds	Crazy Birds	0	2019	\N	73	Animation,Musical
tt10691094	movie	The Halloween Family	The Halloween Family	0	2019	\N	82	Animation
tt10691112	movie	Lil' Monsters	Lil' Monsters	0	2019	\N	51	Animation
tt10691126	movie	Dia of the Dead	Dia of the Dead	0	2019	\N	81	Animation
tt10691136	movie	A Dead Man Screaming	A Dead Man Screaming	0	\N	\N	\N	Horror
tt10691150	movie	Gunslinger	Gunslinger	0	\N	\N	\N	Action
tt10691162	movie	Aftermath	Aftermath	0	\N	\N	\N	Thriller
tt10691184	movie	The New Royals	The New Royals	0	2019	\N	\N	Documentary
tt10691282	movie	It's Not Forever	It's Not Forever	0	2019	\N	\N	\N
tt10691288	movie	It Takes Three	It Takes Three	0	2019	\N	74	Family
tt10691302	movie	Penguin Land	Penguin Land	0	2019	\N	70	Animation,Family
tt10691312	movie	A Dragon Adventure	A Dragon Adventure	0	2019	\N	70	Animation
tt10691314	movie	Are We Lost Forever	Are We Lost Forever	0	2020	\N	104	Romance
tt10691316	movie	La Imagen del Tiempo	La Imagen del Tiempo	0	2019	\N	65	Drama
tt10691366	movie	Vur gözünün üstüne	Vur gözünün üstüne	0	1977	\N	45	Action,Adventure
tt10691386	movie	Yasamak güzel sey	Yasamak güzel sey	0	1977	\N	73	Adventure,Crime
tt10691420	movie	Long Night of the Museums - 33 Victory Boulevard	Long Night of the Museums - 33 Victory Boulevard	0	2019	\N	\N	Action
tt10691426	movie	North to Nowhere	North to Nowhere	0	1989	\N	51	Adventure,Comedy,Documentary
tt10691436	movie	The River: A Year in the Life of The Tay	The River: A Year in the Life of The Tay	0	2019	\N	\N	Documentary
tt10691600	movie	Escaparate de Sueños - 34 Feria de Teatro en el Sur, Palma	Escaparate de Sueños - 34 Feria de Teatro en el Sur, Palma	0	2019	\N	\N	Documentary
tt10691602	movie	Humboldt: The New Season	Humboldt: The New Season	0	2019	\N	44	Documentary
tt10691608	movie	The Players	The Players	0	2016	\N	\N	Drama
tt10691678	movie	Evolution	Evolution	0	2017	\N	\N	Drama
tt10691682	movie	The Debt	La Deuda	0	2019	\N	74	Drama
tt10691710	movie	The Burning Chicken	The Burning Chicken	0	\N	\N	\N	Comedy,Drama
tt10691728	movie	Manchester City F.C. vs Liverpool Football Club	Manchester City F.C. vs Liverpool Football Club	0	2013	\N	90	Sport
tt10691738	movie	Arsenal Football Club vs Liverpool Football Club	Arsenal Football Club vs Liverpool Football Club	0	2013	\N	90	Sport
tt10691740	movie	Swansea City AFC vs Liverpool Football Club	Swansea City AFC vs Liverpool Football Club	0	2012	\N	90	Sport
tt10691746	movie	Manchester United vs Aston Villa Football Club	Manchester United vs Aston Villa Football Club	0	2011	\N	90	\N
tt10691750	movie	Liverpool Football Club vs Newcastle United F.C.	Liverpool Football Club vs Newcastle United F.C.	0	2009	\N	90	Sport
tt10691760	movie	Udinese Calcio vs Juventus F.C.	Udinese Calcio vs Juventus F.C.	0	2012	\N	90	Sport
tt10691766	movie	Società Sportiva Calcio Napoli vs ACF Fiorentina	Società Sportiva Calcio Napoli vs ACF Fiorentina	0	2012	\N	90	Sport
tt10691776	movie	Società Sportiva Lazio SpA vs Unione Sportiva Città di Palermo	Società Sportiva Lazio SpA vs Unione Sportiva Città di Palermo	0	2012	\N	90	Sport
tt10691780	movie	Calcio Catania vs Genoa Cricket and Football Club	Calcio Catania vs Genoa Cricket and Football Club	0	2012	\N	90	Sport
tt10691788	movie	Monotony's Lover	Monotony's Lover	0	2016	\N	52	Drama
tt10691790	movie	Torino Football Club vs Delfino Pescara 1936	Torino Football Club vs Delfino Pescara 1936	0	2012	\N	90	Sport
tt10691794	movie	UC Sampdoria vs Associazione Calcio Siena	UC Sampdoria vs Associazione Calcio Siena	0	2012	\N	90	Sport
tt10691796	movie	F.C Internazionale Milano vs A.S.Roma	F.C Internazionale Milano vs A.S.Roma	0	2012	\N	90	Sport
tt10691798	movie	Bologna Football Club 1909 vs Associazione Calcio Milan	Bologna Football Club 1909 vs Associazione Calcio Milan	0	2012	\N	90	Sport
tt10691802	movie	Unione Sportiva Città di Palermo vs Società Sportiva Calcio Napoli	Unione Sportiva Città di Palermo vs Società Sportiva Calcio Napoli	0	2012	\N	90	Sport
tt10691804	movie	Associazione Calcio Milan vs UC Sampdoria	Associazione Calcio Milan vs UC Sampdoria	0	2012	\N	90	Sport
tt10691806	movie	Genoa Cricket and Football Club vs Cagliari Calcio	Genoa Cricket and Football Club vs Cagliari Calcio	0	2012	\N	90	\N
tt10691810	movie	Juventus F.C. vs Parma Calcio 1913	Juventus F.C. vs Parma Calcio 1913	0	2012	\N	90	\N
tt10691818	movie	ACF Fiorentina vs Udinese Calcio	ACF Fiorentina vs Udinese Calcio	0	2012	\N	90	Sport
tt10691822	movie	Atalanta B.C. vs Società Sportiva Lazio SpA	Atalanta B.C. vs Società Sportiva Lazio SpA	0	2012	\N	90	Sport
tt10691824	movie	Cagliari Calcio vs Atalanta B.C.	Cagliari Calcio vs Atalanta B.C.	0	2012	\N	90	Sport
tt10691826	movie	ACF Fiorentina vs Calcio Catania	ACF Fiorentina vs Calcio Catania	0	2012	\N	90	\N
tt10691828	movie	The Translator	The Translator	0	2020	\N	105	Thriller
tt10691830	movie	Associazione Calcio Siena vs Udinese Calcio	Associazione Calcio Siena vs Udinese Calcio	0	2012	\N	90	\N
tt10691832	movie	ACF Fiorentina vs Juventus F.C.	ACF Fiorentina vs Juventus F.C.	0	2012	\N	90	\N
tt10691834	movie	Genoa Cricket and Football Club vs Juventus F.C.	Genoa Cricket and Football Club vs Juventus F.C.	0	2012	\N	90	\N
tt10691836	movie	F.C Internazionale Milano vs Associazione Calcio Siena	F.C Internazionale Milano vs Associazione Calcio Siena	0	2012	\N	90	\N
tt10691838	movie	Juventus F.C. vs A.S.Roma	Juventus F.C. vs A.S.Roma	0	2012	\N	90	Sport
tt10691842	movie	F.C Internazionale Milano vs ACF Fiorentina	F.C Internazionale Milano vs ACF Fiorentina	0	2012	\N	90	Sport
tt10691844	movie	Calcio Catania vs Società Sportiva Calcio Napoli	Calcio Catania vs Società Sportiva Calcio Napoli	0	2012	\N	90	Sport
tt10691846	movie	UC Sampdoria vs Torino Football Club	UC Sampdoria vs Torino Football Club	0	2012	\N	90	Sport
tt10691848	movie	Atalanta B.C. vs Torino Football Club	Atalanta B.C. vs Torino Football Club	0	2012	\N	90	Sport
tt10691850	movie	Unione Sportiva Città di Palermo vs Associazione Calcio Chievo Verona	Unione Sportiva Città di Palermo vs Associazione Calcio Chievo Verona	0	2012	\N	90	Sport
tt10691852	movie	Cagliari Calcio vs Delfino Pescara 1936	Cagliari Calcio vs Delfino Pescara 1936	0	2012	\N	90	Sport
tt10691854	movie	Associazione Calcio Chievo Verona vs Società Sportiva Lazio SpA	Associazione Calcio Chievo Verona vs Società Sportiva Lazio SpA	0	2012	\N	90	Sport
tt10691856	movie	Calcio Catania vs Atalanta B.C.	Calcio Catania vs Atalanta B.C.	0	2012	\N	90	Sport
tt10691860	movie	Bologna Football Club 1909 vs Delfino Pescara 1936	Bologna Football Club 1909 vs Delfino Pescara 1936	0	2012	\N	90	Sport
tt10691862	movie	Associazione Calcio Chievo Verona vs F.C Internazionale Milano	Associazione Calcio Chievo Verona vs F.C Internazionale Milano	0	2012	\N	90	Sport
tt10691870	movie	Bologna Football Club 1909 vs Calcio Catania	Bologna Football Club 1909 vs Calcio Catania	0	2012	\N	90	Sport
tt10691876	movie	ACF Fiorentina vs Bologna Football Club 1909	ACF Fiorentina vs Bologna Football Club 1909	0	2012	\N	90	Sport
tt10691880	movie	Liverpool Football Club vs FC Augsburg	Liverpool Football Club vs FC Augsburg	0	2016	\N	90	Sport
tt10691882	movie	Manchester United vs Liverpool Football Club	Manchester United vs Liverpool Football Club	0	2016	\N	90	Sport
tt10691884	movie	Liverpool Football Club vs Borussia Dortmund	Liverpool Football Club vs Borussia Dortmund	0	2016	\N	90	Sport
tt10691890	movie	Liverpool Football Club vs Villarreal CF	Liverpool Football Club vs Villarreal CF	0	2016	\N	90	Sport
tt10691892	movie	FC Rubin Kazan vs Liverpool Football Club	FC Rubin Kazan vs Liverpool Football Club	0	2015	\N	90	Sport
tt10691894	movie	Borussia Dortmund vs FC Augsburg	Borussia Dortmund vs FC Augsburg	0	2014	\N	90	Sport
tt10691896	movie	Eintracht Frankfurt Fu?ball AG vs Futebol Clube do Porto	Eintracht Frankfurt Fu?ball AG vs Futebol Clube do Porto	0	2014	\N	90	Sport
tt10691900	movie	Futebol Clube do Porto vs Eintracht Frankfurt Fu?ball AG	Futebol Clube do Porto vs Eintracht Frankfurt Fu?ball AG	0	2014	\N	90	Sport
tt10691908	movie	Confound	Confound	0	2019	\N	112	Action
tt10691914	movie	Tottenham Hotspur Football Club vs Associazione Calcio Milan	Tottenham Hotspur Football Club vs Associazione Calcio Milan	0	2011	\N	90	Sport
tt10691916	movie	One-Room Story	One-Room Story	0	1991	\N	108	Romance
tt10691918	movie	Associazione Calcio Milan vs Tottenham Hotspur Football Club	Associazione Calcio Milan vs Tottenham Hotspur Football Club	0	2011	\N	90	Sport
tt10691920	movie	FC Bayern Munich vs Manchester City F.C.	FC Bayern Munich vs Manchester City F.C.	0	2014	\N	90	Sport
tt10691924	movie	Olympique Lyonnais vs Manchester City F.C.	Olympique Lyonnais vs Manchester City F.C.	0	2018	\N	90	\N
tt10691926	movie	Bayer 04 Leverkusen vs Sportverein Werder Bremen	Bayer 04 Leverkusen vs Sportverein Werder Bremen	0	2014	\N	90	Sport
tt10691930	movie	Liverpool Football Club vs Queens Park Rangers	Liverpool Football Club vs Queens Park Rangers	0	2013	\N	90	Sport
tt10691932	movie	Fulham F.C vs Liverpool Football Club	Fulham F.C vs Liverpool Football Club	0	2013	\N	90	Sport
tt10691998	movie	My Girl Story	My Girl Story	0	2019	\N	\N	Documentary
tt10692160	movie	Cutting Carbon Footprint	Cutting Carbon Footprint	0	2010	\N	\N	Documentary
tt10692168	movie	Exsecratus	Exsecratus	0	2009	\N	75	Horror
tt1069220	movie	The Bridge	The Bridge	0	2007	\N	\N	Comedy
tt10692210	movie	Don't Open Until Krampus	Don't Open Until Krampus	0	\N	\N	\N	Horror
tt10692224	movie	The Princess Knight	The Princess Knight	0	2019	\N	97	Adventure,Comedy,Family
tt10692226	movie	Aunt Del	Aunt Del	0	\N	\N	\N	Thriller
tt10692228	movie	Anveshanam	Anveshanam	0	2020	\N	121	Drama,Mystery,Thriller
tt10692234	movie	À propos de la Grèce	À propos de la Grèce	0	1985	\N	85	Documentary
tt10692242	movie	Dead Body	Dead Body	0	2020	\N	\N	Comedy
tt1069226	movie	Down to the Dirt	Down to the Dirt	0	2008	\N	117	Drama
tt10692348	movie	The 2 Abigails	The 2 Abigails	0	\N	\N	\N	Adventure,Comedy
tt1069235	movie	Marcello Marcello	Marcello Marcello	0	2008	\N	97	Comedy,Romance
tt10692362	movie	Transcon	Transcon	0	\N	\N	\N	Biography
tt10692368	movie	Because We Are	Because We Are	0	\N	\N	\N	Drama
tt1069238	movie	Departures	Okuribito	0	2008	\N	130	Drama,Music
tt10692420	movie	Forty Plus	Forty Plus	0	2019	\N	76	Drama
tt10692424	movie	Sunnyfield Kids	Sunnyfield Kids	0	2021	\N	\N	Thriller
tt10692430	movie	The Earth is not our Home	The Earth is not our Home	0	\N	\N	\N	Drama,Sci-Fi
tt1069245	movie	The Reason Why	Darum	0	2008	\N	90	Drama
tt10692464	movie	Llwyn Cadno	Llwyn Cadno	0	\N	\N	\N	\N
tt1069246	movie	Habana Eva	Habana Eva	0	2010	\N	106	Comedy,Romance
tt10692472	movie	No Tears Behind The Camera	No Tears Behind The Camera	0	2013	\N	86	Documentary
tt10692486	movie	Forgotten a Some Story	Forgotten a Some Story	0	2016	\N	60	Documentary
tt10692496	movie	A Man with a Fork in a World of Soup	A Man with a Fork in a World of Soup	0	\N	\N	\N	Documentary
tt10692504	movie	Oru Desa Visesham	Oru Desa Visesham	0	2019	\N	145	Drama
tt10692516	movie	Sassiwood	Sassiwood	0	2020	\N	\N	Comedy
tt1069252	movie	Apocrypha: Music for Peter and Paul	Apokrif: Muzyka dlya Petra i Pavla	0	2005	\N	140	Biography
tt1069254	movie	Chichester's Choice	Chichester's Choice	0	2007	\N	64	Documentary
tt10692562	movie	Hanamoyô hachin onna	Hanamoyô hachin onna	0	1930	\N	\N	Drama
tt10692578	movie	Carmen	Carmen	0	\N	\N	\N	Drama
tt10692586	movie	Legend of Cúchulainn	Legend of Cúchulainn	0	\N	\N	92	Crime,Drama
tt10692590	movie	Puzhikkadakan	Puzhikkadakan	0	2019	\N	123	Comedy,Drama
tt1069259	movie	Don't Look Back	Jangan pandang belakang	0	2007	\N	99	Horror
tt10692600	movie	Untitled Alberto Mielgo Project	Untitled Alberto Mielgo Project	0	\N	\N	\N	\N
tt10692602	movie	Tasrali Kiz	Tasrali Kiz	0	1975	\N	74	Drama
tt10692606	movie	Bijô rokkasen	Bijô rokkasen	0	1930	\N	\N	Drama
tt1069260	movie	Kadin	Kadin	0	2007	\N	88	Drama
tt10692622	movie	Cholitas	Cholitas	0	2019	\N	80	Documentary
tt10692626	movie	Taiyô	Taiyô	0	1930	\N	\N	Drama
tt1069262	movie	Pak Pak Pakaak	Pak Pak Pakaak	0	2005	\N	138	Adventure,Comedy,Drama
tt10692634	movie	Bakumatsu zankanroku	Bakumatsu zankanroku	0	1930	\N	\N	Drama
tt10692642	movie	Geheimnisvolle Orte - Clärchens Ballhaus	Geheimnisvolle Orte - Clärchens Ballhaus	0	2017	\N	\N	History
tt10692644	movie	Shimizu sâdakichî	Shimizu sâdakichî	0	1930	\N	\N	Drama
tt1069264	movie	The Way	Put	0	2009	\N	90	Action,Adventure
tt1069265	movie	Red Room	Red Room	0	1992	\N	98	Horror,Thriller
tt10692660	movie	Indigo Child	Indigo Child	0	\N	\N	\N	Action,Mystery,Sci-Fi
tt1069266	movie	Hayattan korkma	Hayattan korkma	0	2008	\N	103	Drama
tt10692696	movie	Kaizoku fusajirô	Kaizoku fusajirô	0	1930	\N	\N	Drama
tt10692698	movie	Erinnerungen an Jürgen Gosch	Erinnerungen an Jürgen Gosch	0	2018	\N	\N	Documentary
tt10692702	movie	Wir alle das Dorf	Wir alle das Dorf	0	2019	\N	\N	Documentary
